"","temp_bin","q","data","spp"
"16254",16,0,"Lewis","Butterfish"
"16255",23,0,"Lewis","Butterfish"
"16256",8.5,0,"Lewis","Butterfish"
"16257",22,0,"Lewis","Butterfish"
"16258",6,0,"Lewis","Butterfish"
"16259",5,0,"Lewis","Butterfish"
"16260",24,0,"Lewis","Butterfish"
"16261",3.5,0,"Lewis","Butterfish"
"16262",19,0,"Lewis","Butterfish"
"16263",3,0,"Lewis","Butterfish"
"16264",25.5,2.33528860846848,"Lewis","Butterfish"
"16265",5.5,0,"Lewis","Butterfish"
"16266",24.5,0,"Lewis","Butterfish"
"16267",4,0,"Lewis","Butterfish"
"16268",19.5,0,"Lewis","Butterfish"
"16269",26.5,0,"Lewis","Butterfish"
"16270",21,0,"Lewis","Butterfish"
"16271",27,0,"Lewis","Butterfish"
"16272",12.5,0,"Lewis","Butterfish"
"16273",5,0,"Lewis","Butterfish"
"16274",11,0,"Lewis","Butterfish"
"16275",4,0,"Lewis","Butterfish"
"16276",11.5,0,"Lewis","Butterfish"
"16277",9.5,0,"Lewis","Butterfish"
"16278",21,0,"Lewis","Butterfish"
"16279",22,4.44821604878182,"Lewis","Butterfish"
"16280",4.5,0,"Lewis","Butterfish"
"16281",16,0,"Lewis","Butterfish"
"16282",17.5,1.95151443507139,"Lewis","Butterfish"
"16283",12,1.3233596982853,"Lewis","Butterfish"
"16284",10,0,"Lewis","Butterfish"
"16285",20,19.6764924370048,"Lewis","Butterfish"
"16286",20.5,0,"Lewis","Butterfish"
"16287",15.5,0.300032968032295,"Lewis","Butterfish"
"16288",23,0,"Lewis","Butterfish"
"16289",13,0,"Lewis","Butterfish"
"16290",6,0,"Lewis","Butterfish"
"16291",25,0,"Lewis","Butterfish"
"16292",8,0,"Lewis","Butterfish"
"16293",5.5,0,"Lewis","Butterfish"
"16294",9,0,"Lewis","Butterfish"
"16295",21.5,0,"Lewis","Butterfish"
"16296",13.5,0,"Lewis","Butterfish"
"16297",16.5,7.44842260951561,"Lewis","Butterfish"
"16298",14,0,"Lewis","Butterfish"
"16299",7.5,0,"Lewis","Butterfish"
"16300",7,0,"Lewis","Butterfish"
"16301",14.5,16.0000219931574,"Lewis","Butterfish"
"16302",26,2.37086236544655,"Lewis","Butterfish"
"16303",24.5,0,"Lewis","Butterfish"
"16304",15,0,"Lewis","Butterfish"
"16305",19,4.65551155396777,"Lewis","Butterfish"
"16306",8.5,0,"Lewis","Butterfish"
"16307",25.5,1.62804347497385,"Lewis","Butterfish"
"16308",6.5,0,"Lewis","Butterfish"
"16309",10.5,0,"Lewis","Butterfish"
"16310",3,0,"Lewis","Butterfish"
"16311",24,0,"Lewis","Butterfish"
"16312",17,0,"Lewis","Butterfish"
"16313",2.5,0,"Lewis","Butterfish"
"16314",18,2.93938548369139,"Lewis","Butterfish"
"16315",18.5,0,"Lewis","Butterfish"
"16316",2,0,"Lewis","Butterfish"
"16317",27,0,"Lewis","Butterfish"
"16318",3.5,0,"Lewis","Butterfish"
"16319",22.5,0,"Lewis","Butterfish"
"16320",23.5,2.58111694998893,"Lewis","Butterfish"
"16321",26.5,0,"Lewis","Butterfish"
"16322",19,0.787633396616001,"Lewis","Butterfish"
"16323",24,0,"Lewis","Butterfish"
"16324",6,0,"Lewis","Butterfish"
"16325",24.5,0,"Lewis","Butterfish"
"16326",7.5,0,"Lewis","Butterfish"
"16327",17.5,4.36229493746769,"Lewis","Butterfish"
"16328",12.5,0,"Lewis","Butterfish"
"16329",9.5,0,"Lewis","Butterfish"
"16330",11,0,"Lewis","Butterfish"
"16331",14,0,"Lewis","Butterfish"
"16332",21,0,"Lewis","Butterfish"
"16333",13.5,0,"Lewis","Butterfish"
"16334",16,0.302410911350539,"Lewis","Butterfish"
"16335",10.5,0,"Lewis","Butterfish"
"16336",22,0,"Lewis","Butterfish"
"16337",13,3.28214069737816,"Lewis","Butterfish"
"16338",15,0,"Lewis","Butterfish"
"16339",26.5,0,"Lewis","Butterfish"
"16340",10,0,"Lewis","Butterfish"
"16341",17,0,"Lewis","Butterfish"
"16342",4,0,"Lewis","Butterfish"
"16343",25.5,2.07758401046159,"Lewis","Butterfish"
"16344",20,4.41486602223089,"Lewis","Butterfish"
"16345",5.5,0,"Lewis","Butterfish"
"16346",12,1.42140144829216,"Lewis","Butterfish"
"16347",23.5,1.10299292956624,"Lewis","Butterfish"
"16348",3,0,"Lewis","Butterfish"
"16349",25,0,"Lewis","Butterfish"
"16350",16.5,18.4821480646973,"Lewis","Butterfish"
"16351",11.5,0,"Lewis","Butterfish"
"16352",18,2.1880937982521,"Lewis","Butterfish"
"16353",14.5,0,"Lewis","Butterfish"
"16354",4.5,0,"Lewis","Butterfish"
"16355",15.5,0.21217879255778,"Lewis","Butterfish"
"16356",18.5,0,"Lewis","Butterfish"
"16357",9,0,"Lewis","Butterfish"
"16358",3.5,0,"Lewis","Butterfish"
"16359",6.5,0,"Lewis","Butterfish"
"16360",5,0,"Lewis","Butterfish"
"16361",21.5,0,"Lewis","Butterfish"
"16362",8,0,"Lewis","Butterfish"
"16363",8.5,0,"Lewis","Butterfish"
"16364",2.5,0,"Lewis","Butterfish"
"16365",2,0,"Lewis","Butterfish"
"16366",26,0,"Lewis","Butterfish"
"16367",22.5,18.9340103081074,"Lewis","Butterfish"
"16368",20.5,0,"Lewis","Butterfish"
"16369",7,0,"Lewis","Butterfish"
"16370",23,0,"Lewis","Butterfish"
"16371",19.5,0,"Lewis","Butterfish"
"16372",17,0,"Lewis","Butterfish"
"16373",23,0,"Lewis","Butterfish"
"16374",9.5,0,"Lewis","Butterfish"
"16375",18.5,0,"Lewis","Butterfish"
"16376",12,0.769832291244429,"Lewis","Butterfish"
"16377",6,0,"Lewis","Butterfish"
"16378",24,0,"Lewis","Butterfish"
"16379",10.5,0,"Lewis","Butterfish"
"16380",14,0,"Lewis","Butterfish"
"16381",15.5,0.590074191457178,"Lewis","Butterfish"
"16382",4,0,"Lewis","Butterfish"
"16383",8.5,0,"Lewis","Butterfish"
"16384",5,0,"Lewis","Butterfish"
"16385",17.5,2.60078273187832,"Lewis","Butterfish"
"16386",10,0,"Lewis","Butterfish"
"16387",16,1.29862120362563,"Lewis","Butterfish"
"16388",18,0,"Lewis","Butterfish"
"16389",24.5,0,"Lewis","Butterfish"
"16390",2.5,0,"Lewis","Butterfish"
"16391",9,0,"Lewis","Butterfish"
"16392",15,0,"Lewis","Butterfish"
"16393",25,0,"Lewis","Butterfish"
"16394",11.5,0,"Lewis","Butterfish"
"16395",4.5,0,"Lewis","Butterfish"
"16396",7,0,"Lewis","Butterfish"
"16397",3.5,0,"Lewis","Butterfish"
"16398",19,1.50591850944801,"Lewis","Butterfish"
"16399",11,0,"Lewis","Butterfish"
"16400",21.5,0,"Lewis","Butterfish"
"16401",13.5,0,"Lewis","Butterfish"
"16402",16.5,8.03113853607263,"Lewis","Butterfish"
"16403",12.5,0,"Lewis","Butterfish"
"16404",22,9.04429192263234,"Lewis","Butterfish"
"16405",5.5,0,"Lewis","Butterfish"
"16406",21,0,"Lewis","Butterfish"
"16407",26.5,0,"Lewis","Butterfish"
"16408",14.5,20.7021110284094,"Lewis","Butterfish"
"16409",23.5,1.39152333922917,"Lewis","Butterfish"
"16410",25.5,0,"Lewis","Butterfish"
"16411",20,2.19247246546822,"Lewis","Butterfish"
"16412",13,0,"Lewis","Butterfish"
"16413",26,0,"Lewis","Butterfish"
"16414",6.5,0,"Lewis","Butterfish"
"16415",7.5,0,"Lewis","Butterfish"
"16416",8,0,"Lewis","Butterfish"
"16417",3,0,"Lewis","Butterfish"
"16418",20.5,0,"Lewis","Butterfish"
"16419",22.5,65.8199076408397,"Lewis","Butterfish"
"16420",27,0,"Lewis","Butterfish"
"16421",2,0,"Lewis","Butterfish"
"16422",10.5,0,"Lewis","Butterfish"
"16423",11.5,0,"Lewis","Butterfish"
"16424",14.5,0,"Lewis","Butterfish"
"16425",13,0,"Lewis","Butterfish"
"16426",19,3.30167531595871,"Lewis","Butterfish"
"16427",15,0,"Lewis","Butterfish"
"16428",12,1.01563014077216,"Lewis","Butterfish"
"16429",6.5,0,"Lewis","Butterfish"
"16430",11,0,"Lewis","Butterfish"
"16431",10,0,"Lewis","Butterfish"
"16432",6,0,"Lewis","Butterfish"
"16433",8,0,"Lewis","Butterfish"
"16434",22.5,27.0577345727484,"Lewis","Butterfish"
"16435",9.5,0,"Lewis","Butterfish"
"16436",17.5,1.2485326825054,"Lewis","Butterfish"
"16437",5,0,"Lewis","Butterfish"
"16438",24,0,"Lewis","Butterfish"
"16439",8.5,0,"Lewis","Butterfish"
"16440",16,0.388945534214159,"Lewis","Butterfish"
"16441",26,0.567475444930404,"Lewis","Butterfish"
"16442",4.5,0,"Lewis","Butterfish"
"16443",3,0,"Lewis","Butterfish"
"16444",7.5,0,"Lewis","Butterfish"
"16445",12.5,0,"Lewis","Butterfish"
"16446",16.5,3.65704598134398,"Lewis","Butterfish"
"16447",23,0,"Lewis","Butterfish"
"16448",15.5,0.559781686222199,"Lewis","Butterfish"
"16449",18,3.75228661545818,"Lewis","Butterfish"
"16450",23.5,1.19320749088644,"Lewis","Butterfish"
"16451",25,0,"Lewis","Butterfish"
"16452",17,0,"Lewis","Butterfish"
"16453",9,0,"Lewis","Butterfish"
"16454",7,0,"Lewis","Butterfish"
"16455",22,6.24623064876271,"Lewis","Butterfish"
"16456",18.5,0,"Lewis","Butterfish"
"16457",26.5,0,"Lewis","Butterfish"
"16458",4,0,"Lewis","Butterfish"
"16459",3.5,0,"Lewis","Butterfish"
"16460",24.5,0,"Lewis","Butterfish"
"16461",20,14.6522370447058,"Lewis","Butterfish"
"16462",13.5,0,"Lewis","Butterfish"
"16463",14,0,"Lewis","Butterfish"
"16464",21.5,0,"Lewis","Butterfish"
"16465",2.5,0,"Lewis","Butterfish"
"16466",5.5,0,"Lewis","Butterfish"
"16467",20.5,0,"Lewis","Butterfish"
"16468",25.5,0,"Lewis","Butterfish"
"16469",27,0,"Lewis","Butterfish"
"16470",21,0,"Lewis","Butterfish"
"16471",13,2.74012185366988,"Lewis","Butterfish"
"16472",5.5,0,"Lewis","Butterfish"
"16473",7.5,0,"Lewis","Butterfish"
"16474",12,1.43925592313974,"Lewis","Butterfish"
"16475",15,0,"Lewis","Butterfish"
"16476",20,9.85501497371483,"Lewis","Butterfish"
"16477",22,0,"Lewis","Butterfish"
"16478",11,0,"Lewis","Butterfish"
"16479",27,0,"Lewis","Butterfish"
"16480",16,0,"Lewis","Butterfish"
"16481",9.5,0,"Lewis","Butterfish"
"16482",5,0,"Lewis","Butterfish"
"16483",26,0,"Lewis","Butterfish"
"16484",23.5,2.8557031252753,"Lewis","Butterfish"
"16485",6,0,"Lewis","Butterfish"
"16486",25,0,"Lewis","Butterfish"
"16487",10.5,0,"Lewis","Butterfish"
"16488",17,0,"Lewis","Butterfish"
"16489",14,0,"Lewis","Butterfish"
"16490",13.5,0,"Lewis","Butterfish"
"16491",9,0,"Lewis","Butterfish"
"16492",15.5,0,"Lewis","Butterfish"
"16493",18.5,0,"Lewis","Butterfish"
"16494",3,0,"Lewis","Butterfish"
"16495",10,0,"Lewis","Butterfish"
"16496",22.5,28.9798895635045,"Lewis","Butterfish"
"16497",12.5,0,"Lewis","Butterfish"
"16498",8.5,0,"Lewis","Butterfish"
"16499",19,2.84160784825025,"Lewis","Butterfish"
"16500",18,1.88383377439804,"Lewis","Butterfish"
"16501",3.5,0,"Lewis","Butterfish"
"16502",24.5,0,"Lewis","Butterfish"
"16503",14.5,6.83620935714965,"Lewis","Butterfish"
"16504",21.5,0,"Lewis","Butterfish"
"16505",17.5,1.52680040735351,"Lewis","Butterfish"
"16506",7,0,"Lewis","Butterfish"
"16507",2,0,"Lewis","Butterfish"
"16508",4.5,0,"Lewis","Butterfish"
"16509",6.5,0,"Lewis","Butterfish"
"16510",26.5,0,"Lewis","Butterfish"
"16511",11.5,0,"Lewis","Butterfish"
"16512",16.5,7.95607911678994,"Lewis","Butterfish"
"16513",8,0,"Lewis","Butterfish"
"16514",24,0,"Lewis","Butterfish"
"16515",25.5,1.85493845649669,"Lewis","Butterfish"
"16516",20.5,0,"Lewis","Butterfish"
"16517",23,0,"Lewis","Butterfish"
"16518",21,0,"Lewis","Butterfish"
"16519",19.5,0,"Lewis","Butterfish"
"16520",6.5,0,"Lewis","Butterfish"
"16521",13,0,"Lewis","Butterfish"
"16522",10,0,"Lewis","Butterfish"
"16523",16.5,11.4875332941563,"Lewis","Butterfish"
"16524",26.5,0,"Lewis","Butterfish"
"16525",17,0,"Lewis","Butterfish"
"16526",16,0.657869631913546,"Lewis","Butterfish"
"16527",26,0,"Lewis","Butterfish"
"16528",10.5,0,"Lewis","Butterfish"
"16529",4,0,"Lewis","Butterfish"
"16530",3,0,"Lewis","Butterfish"
"16531",13.5,0,"Lewis","Butterfish"
"16532",5.5,0,"Lewis","Butterfish"
"16533",8.5,0,"Lewis","Butterfish"
"16534",22,12.074273634081,"Lewis","Butterfish"
"16535",24,0,"Lewis","Butterfish"
"16536",9.5,0,"Lewis","Butterfish"
"16537",14,0,"Lewis","Butterfish"
"16538",25.5,1.60697250227049,"Lewis","Butterfish"
"16539",6,0,"Lewis","Butterfish"
"16540",19,1.59557553416928,"Lewis","Butterfish"
"16541",15.5,1.27882862849931,"Lewis","Butterfish"
"16542",17.5,4.17694596334841,"Lewis","Butterfish"
"16543",12,1.9049218112021,"Lewis","Butterfish"
"16544",15,0,"Lewis","Butterfish"
"16545",11,0,"Lewis","Butterfish"
"16546",20,14.2800448755619,"Lewis","Butterfish"
"16547",12.5,0,"Lewis","Butterfish"
"16548",18.5,0,"Lewis","Butterfish"
"16549",7.5,0,"Lewis","Butterfish"
"16550",21.5,0,"Lewis","Butterfish"
"16551",21,0,"Lewis","Butterfish"
"16552",14.5,0,"Lewis","Butterfish"
"16553",5,0,"Lewis","Butterfish"
"16554",4.5,0,"Lewis","Butterfish"
"16555",3.5,0,"Lewis","Butterfish"
"16556",11.5,0,"Lewis","Butterfish"
"16557",23.5,2.30652925857804,"Lewis","Butterfish"
"16558",18,3.34770282797055,"Lewis","Butterfish"
"16559",24.5,0,"Lewis","Butterfish"
"16560",20.5,0,"Lewis","Butterfish"
"16561",27,0,"Lewis","Butterfish"
"16562",9,0,"Lewis","Butterfish"
"16563",7,0,"Lewis","Butterfish"
"16564",25,0,"Lewis","Butterfish"
"16565",23,0,"Lewis","Butterfish"
"16566",19.5,0,"Lewis","Butterfish"
"16567",8,0,"Lewis","Butterfish"
"16568",22.5,0,"Lewis","Butterfish"
"16569",2.5,0,"Lewis","Butterfish"
"16570",2,0,"Lewis","Butterfish"
"16571",20,7.68563613316432,"Lewis","Butterfish"
"16572",7,0,"Lewis","Butterfish"
"16573",8.5,0,"Lewis","Butterfish"
"16574",11,0,"Lewis","Butterfish"
"16575",10.5,0,"Lewis","Butterfish"
"16576",13,4.75548735739542,"Lewis","Butterfish"
"16577",19,1.56915071052105,"Lewis","Butterfish"
"16578",10,0,"Lewis","Butterfish"
"16579",9.5,0,"Lewis","Butterfish"
"16580",4,0,"Lewis","Butterfish"
"16581",15.5,1.31753762282817,"Lewis","Butterfish"
"16582",18.5,0,"Lewis","Butterfish"
"16583",9,0,"Lewis","Butterfish"
"16584",22,0,"Lewis","Butterfish"
"16585",14.5,17.4728133964908,"Lewis","Butterfish"
"16586",13.5,0,"Lewis","Butterfish"
"16587",5,0,"Lewis","Butterfish"
"16588",15,0,"Lewis","Butterfish"
"16589",14,0,"Lewis","Butterfish"
"16590",27,0,"Lewis","Butterfish"
"16591",26,0.663871454451213,"Lewis","Butterfish"
"16592",26.5,0,"Lewis","Butterfish"
"16593",17.5,1.44105677496831,"Lewis","Butterfish"
"16594",6,0,"Lewis","Butterfish"
"16595",4.5,0,"Lewis","Butterfish"
"16596",6.5,0,"Lewis","Butterfish"
"16597",23,0,"Lewis","Butterfish"
"16598",16.5,0,"Lewis","Butterfish"
"16599",12,0,"Lewis","Butterfish"
"16600",5.5,0,"Lewis","Butterfish"
"16601",7.5,0,"Lewis","Butterfish"
"16602",12.5,0,"Lewis","Butterfish"
"16603",16,0.862632597237975,"Lewis","Butterfish"
"16604",17,0,"Lewis","Butterfish"
"16605",23.5,1.30495696844353,"Lewis","Butterfish"
"16606",11.5,0,"Lewis","Butterfish"
"16607",3.5,0,"Lewis","Butterfish"
"16608",24.5,0,"Lewis","Butterfish"
"16609",25,0,"Lewis","Butterfish"
"16610",21.5,0,"Lewis","Butterfish"
"16611",22.5,20.5750883981587,"Lewis","Butterfish"
"16612",20.5,0,"Lewis","Butterfish"
"16613",3,0,"Lewis","Butterfish"
"16614",25.5,0,"Lewis","Butterfish"
"16615",8,0,"Lewis","Butterfish"
"16616",18,0,"Lewis","Butterfish"
"16617",21,0,"Lewis","Butterfish"
"16618",2.5,0,"Lewis","Butterfish"
"16619",24,0,"Lewis","Butterfish"
"16620",19.5,0,"Lewis","Butterfish"
"16621",20,12.3039897181938,"Lewis","Butterfish"
"16622",9,0,"Lewis","Butterfish"
"16623",8.5,0,"Lewis","Butterfish"
"16624",15,0,"Lewis","Butterfish"
"16625",17,0,"Lewis","Butterfish"
"16626",6.5,0,"Lewis","Butterfish"
"16627",13,5.3739484504464,"Lewis","Butterfish"
"16628",26.5,0,"Lewis","Butterfish"
"16629",11,0,"Lewis","Butterfish"
"16630",11.5,0,"Lewis","Butterfish"
"16631",9.5,0,"Lewis","Butterfish"
"16632",13.5,0,"Lewis","Butterfish"
"16633",20.5,0,"Lewis","Butterfish"
"16634",4,0,"Lewis","Butterfish"
"16635",10.5,0,"Lewis","Butterfish"
"16636",7.5,0,"Lewis","Butterfish"
"16637",5.5,0,"Lewis","Butterfish"
"16638",5,0,"Lewis","Butterfish"
"16639",4.5,0,"Lewis","Butterfish"
"16640",14.5,4.44005581348511,"Lewis","Butterfish"
"16641",12.5,0,"Lewis","Butterfish"
"16642",6,0,"Lewis","Butterfish"
"16643",21.5,0,"Lewis","Butterfish"
"16644",7,0,"Lewis","Butterfish"
"16645",16,0.460331559769229,"Lewis","Butterfish"
"16646",16.5,3.21527175760855,"Lewis","Butterfish"
"16647",12,2.66586443894199,"Lewis","Butterfish"
"16648",15.5,0.492159588727751,"Lewis","Butterfish"
"16649",22,0,"Lewis","Butterfish"
"16650",18.5,0,"Lewis","Butterfish"
"16651",10,0,"Lewis","Butterfish"
"16652",14,0,"Lewis","Butterfish"
"16653",18,2.85491011429965,"Lewis","Butterfish"
"16654",3.5,0,"Lewis","Butterfish"
"16655",23,0,"Lewis","Butterfish"
"16656",26,0.541817847884514,"Lewis","Butterfish"
"16657",8,0,"Lewis","Butterfish"
"16658",17.5,2.4499414821227,"Lewis","Butterfish"
"16659",23.5,2.72353939074602,"Lewis","Butterfish"
"16660",22.5,13.1755223232325,"Lewis","Butterfish"
"16661",25.5,2.10833990483633,"Lewis","Butterfish"
"16662",25,0,"Lewis","Butterfish"
"16663",19,2.51206456746456,"Lewis","Butterfish"
"16664",3,0,"Lewis","Butterfish"
"16665",2,0,"Lewis","Butterfish"
"16666",2.5,0,"Lewis","Butterfish"
"16667",27,0,"Lewis","Butterfish"
"16668",21,0,"Lewis","Butterfish"
"16669",24.5,0,"Lewis","Butterfish"
"16670",3.5,0,"Lewis","Butterfish"
"16671",20.5,0,"Lewis","Butterfish"
"16672",11,0,"Lewis","Butterfish"
"16673",17,0,"Lewis","Butterfish"
"16674",14.5,8.74762865865435,"Lewis","Butterfish"
"16675",13.5,0,"Lewis","Butterfish"
"16676",12,1.72042709069452,"Lewis","Butterfish"
"16677",9.5,0,"Lewis","Butterfish"
"16678",26.5,0,"Lewis","Butterfish"
"16679",7.5,0,"Lewis","Butterfish"
"16680",16,0.54415661161155,"Lewis","Butterfish"
"16681",5,0,"Lewis","Butterfish"
"16682",24,0,"Lewis","Butterfish"
"16683",5.5,0,"Lewis","Butterfish"
"16684",9,0,"Lewis","Butterfish"
"16685",23,0,"Lewis","Butterfish"
"16686",12.5,0,"Lewis","Butterfish"
"16687",19,0,"Lewis","Butterfish"
"16688",8.5,0,"Lewis","Butterfish"
"16689",23.5,4.29265076445307,"Lewis","Butterfish"
"16690",25.5,2.76918059118639,"Lewis","Butterfish"
"16691",15.5,0.661114128429135,"Lewis","Butterfish"
"16692",16.5,5.93869295096944,"Lewis","Butterfish"
"16693",10.5,0,"Lewis","Butterfish"
"16694",25,0,"Lewis","Butterfish"
"16695",6.5,0,"Lewis","Butterfish"
"16696",4,0,"Lewis","Butterfish"
"16697",14,0,"Lewis","Butterfish"
"16698",18,3.21407716901486,"Lewis","Butterfish"
"16699",13,0,"Lewis","Butterfish"
"16700",11.5,0,"Lewis","Butterfish"
"16701",4.5,0,"Lewis","Butterfish"
"16702",10,0,"Lewis","Butterfish"
"16703",7,0,"Lewis","Butterfish"
"16704",26,1.51224755688902,"Lewis","Butterfish"
"16705",18.5,0,"Lewis","Butterfish"
"16706",17.5,5.65956543925145,"Lewis","Butterfish"
"16707",2.5,0,"Lewis","Butterfish"
"16708",15,0,"Lewis","Butterfish"
"16709",20,4.32331255562773,"Lewis","Butterfish"
"16710",21,0,"Lewis","Butterfish"
"16711",6,0,"Lewis","Butterfish"
"16712",3,0,"Lewis","Butterfish"
"16713",2,0,"Lewis","Butterfish"
"16714",27,0,"Lewis","Butterfish"
"16715",8,0,"Lewis","Butterfish"
"16716",22.5,0,"Lewis","Butterfish"
"16717",21.5,0,"Lewis","Butterfish"
"16718",24.5,0,"Lewis","Butterfish"
"16719",22,12.4840384585035,"Lewis","Butterfish"
"16720",5,0,"Lewis","Butterfish"
"16721",15.5,0.327416462893235,"Lewis","Butterfish"
"16722",25,0,"Lewis","Butterfish"
"16723",18,2.02588936415189,"Lewis","Butterfish"
"16724",27,0,"Lewis","Butterfish"
"16725",8.5,0,"Lewis","Butterfish"
"16726",20,7.91085922584228,"Lewis","Butterfish"
"16727",9.5,0,"Lewis","Butterfish"
"16728",7,0,"Lewis","Butterfish"
"16729",16,0,"Lewis","Butterfish"
"16730",10.5,0,"Lewis","Butterfish"
"16731",17.5,2.01849377299444,"Lewis","Butterfish"
"16732",16.5,0,"Lewis","Butterfish"
"16733",3,0,"Lewis","Butterfish"
"16734",17,0,"Lewis","Butterfish"
"16735",4,0,"Lewis","Butterfish"
"16736",13,2.98552116822384,"Lewis","Butterfish"
"16737",24,0,"Lewis","Butterfish"
"16738",12.5,0,"Lewis","Butterfish"
"16739",11.5,0,"Lewis","Butterfish"
"16740",15,0,"Lewis","Butterfish"
"16741",6,0,"Lewis","Butterfish"
"16742",18.5,0,"Lewis","Butterfish"
"16743",23.5,0,"Lewis","Butterfish"
"16744",14,0,"Lewis","Butterfish"
"16745",14.5,15.4385957155907,"Lewis","Butterfish"
"16746",5.5,0,"Lewis","Butterfish"
"16747",25.5,0,"Lewis","Butterfish"
"16748",13.5,0,"Lewis","Butterfish"
"16749",22.5,30.6782404554651,"Lewis","Butterfish"
"16750",10,0,"Lewis","Butterfish"
"16751",9,0,"Lewis","Butterfish"
"16752",4.5,0,"Lewis","Butterfish"
"16753",12,3.98370071375613,"Lewis","Butterfish"
"16754",7.5,0,"Lewis","Butterfish"
"16755",11,0,"Lewis","Butterfish"
"16756",24.5,0,"Lewis","Butterfish"
"16757",21,0,"Lewis","Butterfish"
"16758",26,0.571917738192674,"Lewis","Butterfish"
"16759",19,2.20203621122313,"Lewis","Butterfish"
"16760",22,0,"Lewis","Butterfish"
"16761",23,0,"Lewis","Butterfish"
"16762",19.5,0,"Lewis","Butterfish"
"16763",6.5,0,"Lewis","Butterfish"
"16764",2.5,0,"Lewis","Butterfish"
"16765",26.5,0,"Lewis","Butterfish"
"16766",3.5,0,"Lewis","Butterfish"
"16767",2,0,"Lewis","Butterfish"
"16768",8,0,"Lewis","Butterfish"
"16769",21.5,0,"Lewis","Butterfish"
"16770",10,0,"Lewis","Butterfish"
"16771",16.5,14.9595210718185,"Lewis","Butterfish"
"16772",18.5,0,"Lewis","Butterfish"
"16773",23.5,0.566994869218208,"Lewis","Butterfish"
"16774",25,0,"Lewis","Butterfish"
"16775",9.5,0,"Lewis","Butterfish"
"16776",22,0,"Lewis","Butterfish"
"16777",3.5,0,"Lewis","Butterfish"
"16778",16,0.946883262381844,"Lewis","Butterfish"
"16779",4,0,"Lewis","Butterfish"
"16780",25.5,0,"Lewis","Butterfish"
"16781",11,0,"Lewis","Butterfish"
"16782",27,0,"Lewis","Butterfish"
"16783",20,9.17801203946161,"Lewis","Butterfish"
"16784",20.5,0,"Lewis","Butterfish"
"16785",8.5,0,"Lewis","Butterfish"
"16786",17,0,"Lewis","Butterfish"
"16787",12,0.646367826370339,"Lewis","Butterfish"
"16788",5,0,"Lewis","Butterfish"
"16789",7.5,0,"Lewis","Butterfish"
"16790",6,0,"Lewis","Butterfish"
"16791",26,0.833293072961456,"Lewis","Butterfish"
"16792",5.5,0,"Lewis","Butterfish"
"16793",8,0,"Lewis","Butterfish"
"16794",10.5,0,"Lewis","Butterfish"
"16795",13,4.13245340264559,"Lewis","Butterfish"
"16796",15.5,0.200361377097968,"Lewis","Butterfish"
"16797",4.5,0,"Lewis","Butterfish"
"16798",19,0.818142289816703,"Lewis","Butterfish"
"16799",11.5,0,"Lewis","Butterfish"
"16800",18,2.06622670132279,"Lewis","Butterfish"
"16801",24,0,"Lewis","Butterfish"
"16802",3,0,"Lewis","Butterfish"
"16803",15,0,"Lewis","Butterfish"
"16804",7,0,"Lewis","Butterfish"
"16805",6.5,0,"Lewis","Butterfish"
"16806",12.5,0,"Lewis","Butterfish"
"16807",21.5,0,"Lewis","Butterfish"
"16808",13.5,0,"Lewis","Butterfish"
"16809",24.5,0,"Lewis","Butterfish"
"16810",17.5,0,"Lewis","Butterfish"
"16811",9,0,"Lewis","Butterfish"
"16812",23,0,"Lewis","Butterfish"
"16813",22.5,0,"Lewis","Butterfish"
"16814",14,0,"Lewis","Butterfish"
"16815",21,0,"Lewis","Butterfish"
"16816",14.5,6.74828249253573,"Lewis","Butterfish"
"16817",26.5,0,"Lewis","Butterfish"
"16818",13,0,"Lewis","Butterfish"
"16819",19,1.15549635905106,"Lewis","Butterfish"
"16820",5.5,0,"Lewis","Butterfish"
"16821",18,3.21003963011889,"Lewis","Butterfish"
"16822",3.5,0,"Lewis","Butterfish"
"16823",18.5,0,"Lewis","Butterfish"
"16824",13.5,0,"Lewis","Butterfish"
"16825",14,0,"Lewis","Butterfish"
"16826",9.5,0,"Lewis","Butterfish"
"16827",10,0,"Lewis","Butterfish"
"16828",15.5,0.518794283655578,"Lewis","Butterfish"
"16829",7.5,0,"Lewis","Butterfish"
"16830",16.5,0,"Lewis","Butterfish"
"16831",11,0,"Lewis","Butterfish"
"16832",4.5,0,"Lewis","Butterfish"
"16833",24.5,0,"Lewis","Butterfish"
"16834",5,0,"Lewis","Butterfish"
"16835",8.5,0,"Lewis","Butterfish"
"16836",26.5,0,"Lewis","Butterfish"
"16837",17,0,"Lewis","Butterfish"
"16838",11.5,0,"Lewis","Butterfish"
